question,answer,bert_precision,bert_recall,bert_f1
"Ho svolto l'esperimento posizionando il coprioggetto senza fare attenzione alle bolle d'aria durante la preparazione del campione di epidermide di cipolla: è corretto? Se no, cosa dovrei correggere per eseguire bene l'esperimento?","No, è sbagliato. Le bolle d'aria creano una distorsione dell'immagine che non permette una visione chiara del campione al microscopio. Per eseguire bene l'esperimento, è importante posizionare il coprioggetto in modo da non creare bolle d'aria, in modo da avere una visione chiara del campione al microscopio.",0.8937829732894897,0.7986321449279785,0.8435328006744385
"Come posso completare correttamente l'esperimento usando un microscopio, vetrini, epidermide di cipolla e blu di metilene per osservare e confrontare accuratamente le cellule vegetali?","Per completare correttamente l'esperimento, segui i seguenti passaggi:

FASE 1: Taglia un piccolo spicchio di cipolla bianca e mettilo da parte.

FASE 2: Prendi un vetrino porta-oggetto e mettilo su un supporto resistente. Con la pinzetta, prendi un piccolo frammento di epidermide dallo spicchio di cipolla e mettilo sul vetrino. Assicurati che il frammento di epidermide sia abbastanza piccolo da poter essere osservato facilmente al microscopio.

FASE 3: Prepara una soluzione di blu di metilene diluente. Aggiungi 1 g di blu di metilene a 100 ml di acqua distillata. Mescola bene finché il blu di metilene si è completamente sciolto. Usa un contagocce per trasferire una piccola quantità di soluzione di blu di metilene sul vetrino con il frammento di epidermide. Lascia riposare per 5 minuti.

FASE 4: Metti il vetrino con il frammento di epidermide e la soluzione di blu di metilene su un vetrino copri-oggetto. Usa la pinzetta per trasferire il frammento di epidermide e la soluzione di blu di metilene sul vetrino copri-oggetto. Lascia asciugare per 5 minuti.

Ora sei pronto per osservare le cellule vegetali della cipolla al microscopio! Segui i seguenti passaggi per osservare le cellule:

· Metti il vetrino copri-oggetto con il frammento di epidermide e la soluzione di blu di metilene sul microscopio.

· Metti a fuoco il microscopio ed esamina attentamente il vetrino prima a basso (oculare 10x, obiettivo 20x) e dopo ad alto (oculare 10x, obiettivo 40x) ingrandimento.

· Annota",0.8593205809593201,0.8364565372467041,0.8477343916893005
Puoi estrarre un elenco dei passaggi necessari per svolgere l'esperimento sui magneti e osservare l'interazione tra i poli magnetici?,"1. Prendere due magneti con poli diversi (ad esempio, uno con polo nord e uno con polo sud).
2. Tenere i magneti con le dita della mano sinistra e della mano destra.
3. Avvicinare i poli dei due magneti, tenendoli stretti con le dita per percepire il comportamento.
4. Ripetere l'operazione girando uno dei due magneti sul suo polo opposto: se prima era polo nord adesso si proverà con polo sud o viceversa.
5. Osservare come i poli uguali dei magneti si respingano mentre i poli opposti si attraggono.",0.9278392791748047,0.8335110545158386,0.8781492710113525
Qual è l'obiettivo dell'esperimento sui magneti riguardo all'interazione tra due magneti e i loro poli?,L'obiettivo dell'esperimento sui magneti è osservare l'interazione che si ha tra due magneti in base ai loro poli.,0.9135613441467285,0.7974565029144287,0.851569652557373
"Ho svolto l'esperimento avvicinando i magneti senza cambiarne l'orientamento per testare poli diversi: è corretto? Se no, cosa dovrei correggere per eseguire bene l'esperimento?","No, non è corretto. Per testare poli diversi, dovresti girare uno dei due magneti per far sì che i poli si
oppongano. Ad esempio, se prima avevi i poli N e S affiancati, ora dovresti girare uno dei due magneti per
avere i poli N e N affiancati o i poli S e S affiancati.",0.8776297569274902,0.7966537475585938,0.8351835608482361
Come posso completare correttamente l'esperimento usando due magneti per osservare l'attrazione e la repulsione tra poli uguali e opposti?,"Per completare correttamente l'esperimento, segui questi passaggi:

1. Prendere i due magneti e tenere uno in ciascuna mano.
2. Avvicinare i poli opposti dei due magneti (ad esempio, il polo nord di uno al polo sud dell'altro). Noterai che i magneti si attraggono e si avvicinano l'uno all'altro.
3. Ora gira uno dei magneti in modo che il polo nord diventi polo sud o viceversa. Noterai che i magneti si respingono e si allontanano l'uno dall'altro.
4. Ripeti l'esperimento con i poli uguali (ad esempio, il polo nord di uno al polo nord dell'altro o il polo sud di uno al polo sud dell'altro). Noterai che i magneti si respingono e si allontanano l'uno dall'altro.

In conclusione, hai osservato che i magneti si attraggono quando i loro poli sono opposti e si respingono quando i loro poli sono uguali. Questo fenomeno è dovuto alla forza elettromagnetica che si genera tra i magneti a causa della presenza di cariche elettriche nei loro poli.",0.8806576728820801,0.8394347429275513,0.859552264213562
Puoi estrarre un elenco dei passaggi necessari per svolgere l'esperimento sul fototropismo e osservare come le piante crescono in risposta alla direzione della luce?,"Passaggi necessari per svolgere l'esperimento sul fototropismo e osservare come le piante crescono in risposta alla direzione della luce sono i seguenti:

1. Preparare due scatole di cartone di medie dimensioni per ogni gruppo di 3-4 studenti.
2. Tagliare o piegare le scatole per creare due finestre sul lato lungo di ciascuna scatola, in modo che la luce possa entrare.
3. Posizionare una lampada da tavolo o una torcia nella scatola, in modo che la luce illumini solo una parte della scatola.
4. Mettere un piccolo contenitore con semi a germinazione rapida (fagioli, lenticchie, crescione) e terriccio per piante nella scatola.
5. Coprire il contenitore con un panno umido per mantenere umido il terriccio.
6. Lasciare che i semi germinino e le piante crescano per una settimana o due, in modo che possano sviluppare radici e fusti.
7. Dopo una settimana o due, osservare come le piante si sono sviluppate e se hanno mostrato fototropismo positivo o negativo.
8. Se disponibile, utilizzare un luxmetro per misurare la quantità di luce che entra nelle scatole e confrontare i risultati con le osservazioni delle piante.
9. Concludere l'esperimento con una discussione sul significato del fototropismo positivo e negativo per le piante e come questo comportamento adattativo consente loro di massimizzare la captazione luminosa per la fotosintesi e di assorbire acqua e nutrienti nel terreno.",0.869444727897644,0.8286739587783813,0.848569929599762
Qual è l'obiettivo dell'esperimento sul fototropismo riguardo alla crescita delle piante in diverse condizioni di luce e alla distinzione tra fototropismo positivo e negativo?,"L'obiettivo dell'esperimento sul fototropismo è comprendere come le piante rispondono alla luce per orientarsi e crescere in maniera ottimale. Il fototropismo positivo si verifica quando le piante crescono verso la luce, mentre il fototropismo negativo si verifica quando le piante crescono allontanandosi dalla luce. Questo esperimento permette di osservare e comprendere questi due tipi di fototropismo attraverso l'utilizzo di scatole di cartone, semi, terriccio, lampade e altri materiali.",0.9015111923217773,0.8073097467422485,0.8518139719963074
"Ho svolto l'esperimento esponendo tutte le piante a una luce uniforme invece di dirigere la luce da un solo lato nella configurazione sperimentale: è corretto? Se no, cosa dovrei correggere per eseguire bene l'esperimento?","Sì, è corretto esporre tutte le piante a una luce uniforme. La direzione della luce non è importante per questo esperimento, ma è importante che tutte le piante ricevano la stessa quantità di luce. Pertanto, è necessario assicurarsi che entrambe le scatole siano esposte alla stessa quantità di luce, ad esempio posizionandole vicino a una finestra o a una lampada fluorescente.",0.8908597230911255,0.8004730939865112,0.8432512283325195
"Come posso completare correttamente l'esperimento usando semi, terreno, scatole e una sorgente luminosa controllata per osservare e misurare accuratamente il fototropismo nelle piante?","Per completare correttamente l'esperimento, segui questi passaggi:

1. Prepara due scatole di cartone di dimensioni medie (circa 30x20x20 cm). Usando forbici o un taglierino sotto supervisione, taglia un piccolo foro nella parte superiore di ciascuna scatola. Questo foro servirà per l'annaffiatura. Applica nastro adesivo nero sulle pareti interne delle scatole per evitare che le piante crescano fuori dai bordi.
2. Taglia due rettangoli di carta alluminio di dimensioni simili e applicali sulle pareti interne delle scatole, lasciando solo l'apertura laterale scoperta. Questo aiuterà a concentrare la luce sulle piante all'interno delle scatole.
3. Posiziona due contenitori per semi all'interno di ciascuna scatola, riempiendoli con terreno fertile e seminando semi a germinazione rapida come fagioli, lenticchie o crescione. Assicurati che i semi siano distribuiti uniformemente nel terreno e che siano a una distanza uniforme dalle pareti interne delle scatole.
4. Posiziona una lampada da tavolo o una torcia all'interno di una delle scatole, in modo che illumini l'apertura laterale. Questa scatola rappresenta il gruppo sperimentale, mentre l'altra scatola rappresenta il gruppo di controllo.
5. Misura e registra l'intensità luminosa in entrambe le scatole usando un luxmetro (se disponibile) o un termometro ambientale per misurare la temperatura. Assicurati che entrambe le scatole siano esposte alla stessa temperatura.
6. Stabilisci un programma di annaffiatura identico per entrambi i gruppi, annaffiando il terreno ogni giorno o secondo le tue indicazioni. Usa un spruzzino per evitare di bagnare i semi direttamente.
7. Osserva le piante quotidianamente per un periodo di 10-14 giorni",0.8812729716300964,0.8565191030502319,0.868719756603241
Puoi estrarre un elenco dei passaggi necessari per svolgere l'esperimento con il calibro e misurare con precisione le dimensioni di un oggetto solido?,"Sì, è possibile estrarre un elenco dei passaggi necessari per svolgere l'esperimento con il calibro e misurare con precisione le dimensioni di un oggetto solido. Questo elenco include i seguenti passaggi:

1. Posizionare il calibro in modo che il becco fisso e il becco mobile siano allineati con il lato più lungo dell'oggetto solido.
2. Leggere la misura della larghezza dell'oggetto solido sulla scala dei centimetri e del nonio del calibro.
3. Posizionare il calibro in modo che il becco fisso e il becco mobile siano allineati con il lato più lungo dell'oggetto solido.
4. Leggere la misura dell'altezza dell'oggetto solido sulla scala dei centimetri e del nonio del calibro.
5. Calcolare la larghezza e l'altezza dell'oggetto solido sommando i valori letti sulla scala dei centimetri e del nonio del calibro.
6. Verificare la precisione delle misure utilizzando un altro metodo di misura o confrontando i risultati con altri operatori.

Questo elenco è stato sviluppato tenendo conto delle regole rigide e del contesto descritto nell'articolo ""Esperimento meccanico modificato (1)"", dove si suggerisce l'utilizzo di un unico corpo a disposizione nel kit per svolgere l'esperimento. Tuttavia, è importante sottolineare che questo elenco può essere applicato anche a diversi altri solidi o oggetti presenti in laboratorio, come indicato nella domanda.",0.8783083558082581,0.8326284885406494,0.8548586964607239
"Qual è l'obiettivo dell'esperimento con il calibro riguardo alla misura di larghezza, lunghezza e profondità di un oggetto usando un calibro a corsoio?","L'obiettivo dell'esperimento è quello di mostrare agli studenti come utilizzare un calibro per misurare gli oggetti e osservare il grado di precisione che esso può offrire. L'esperienza prevede la misura della larghezza, lunghezza e profondità di un parallelepipedo in legno usando un calibro ventesimale in plastica. Il calibro viene utilizzato per leggere i valori sulla scala dei centimetri e sulla scala del nonio, che sono presenti sui due becchi del calibro. La misura totale dell'altezza dell'oggetto viene calcolata sommando i valori letti sulle scale dei centimetri e del nonio. Inoltre, viene utilizzata l'astina di profondità per misurare la profondità di uno dei fori presenti sulla superficie laterale dell'oggetto. Il calibro è un utile strumento per misurare gli oggetti e osservare la precisione che esso può offrire. Per godere a pieno della sua utilità e precisione sarebbe opportuno effettuare misure su elementi più complessi ed anche più piccoli (es.: la bulloneria).",0.9145015478134155,0.8466012477874756,0.8792424201965332
"Ho svolto l'esperimento leggendo solo la scala principale del calibro senza considerare il nonio: è corretto? Se no, cosa dovrei correggere per eseguire bene l'esperimento?","Certo, è corretto leggere solo la scala principale del calibro. Il nonio è un accessorio aggiuntivo che può essere usato per ottenere una maggiore precisione, ma non è necessario per eseguire l'esperimento correttamente. Tuttavia, se lo desideri, puoi usare il nonio per ottenere una lettura più precisa.",0.8504493236541748,0.799193799495697,0.8240252733230591
"Come posso completare correttamente l'esperimento usando un calibro a corsoio e un oggetto solido per misurare le dimensioni con precisione, leggendo sia la scala principale sia il nonio?","Per completare correttamente l'esperimento usando un calibro a corsoio e un oggetto solido per misurare le dimensioni con precisione, dovrai seguire questi passaggi:

1. Posiziona l'oggetto solido su una superficie piana e stabile.
2. Usa il calibro a corsoio per misurare la lunghezza dell'oggetto. Inserisci il lato più lungo tra i due becchi del calibro e leggi il valore sulla scala dei centimetri e quello sulla scala del nonio. Aggiungi i due valori per ottenere la misura totale dell'altezza.
3. Usa l'astina di profondità del calibro per misurare la profondità dell'oggetto. Inserisci l'astina nel foro scelto sull'oggetto e leggi il valore sulla scala dei centimetri e quello sulla scala del nonio. Aggiungi i due valori per ottenere la misura totale della profondità.
4. Scrivi i valori delle misure ottenute nella tabella seguente per tenere traccia delle dimensioni dell'oggetto:

| Dimensione | Misura totale | Misura totale in centimetri |
| --- | --- | --- |
| Lunghezza |  |  |
| Profondità |  |  |

5. Ripeti i passaggi 1-4 per almeno 5 oggetti diversi presenti in laboratorio.",0.8682423830032349,0.8244020938873291,0.8457545042037964
Puoi estrarre un elenco dei passaggi necessari per svolgere l'esperimento di estrazione del DNA vegetale e ottenere DNA visibile dalle cellule vegetali?,"Sì, è possibile estrarre un elenco dei passaggi necessari per svolgere l'esperimento di estrazione del DNA vegetale e ottenere DNA visibile dalle cellule vegetali. Questo elenco include i seguenti passaggi:

1. Raccolta di campioni di cellule vegetali
2. Macinazione delle cellule vegetali
3. Aggiunta di soluzione di cloruro di sodio
4. Aggiunta di soluzione di cloruro di sodio e detergente
5. Centrifugazione
6. Precipitazione del DNA
7. Raccogliere il DNA con una bacchetta di vetro

Questi passaggi sono descritti in dettaglio nel protocollo di laboratorio fornito.",0.8716100454330444,0.8302124738693237,0.8504077792167664
Qual è l'obiettivo dell'esperimento di estrazione del DNA riguardo all'isolamento e alla visualizzazione del DNA da cellule vegetali usando materiali comuni di laboratorio?,"L'obiettivo dell'esperimento di estrazione del DNA è comprendere la struttura cellulare delle cellule vegetali, apprendere i principi base dell'estrazione del DNA, sviluppare competenze pratiche di laboratorio, applicare il metodo scientifico, comprendere l'importanza del DNA nella biologia moderna.",0.9244009256362915,0.8244218826293945,0.8715535402297974
"Ho svolto l'esperimento usando alcol a temperatura ambiente invece di alcol freddo durante la fase di precipitazione del DNA: è corretto? Se no, cosa dovrei correggere per eseguire bene l'esperimento?","No, è necessario usare alcol freddo perché la precipitazione del DNA avviene più rapidamente e in modo più efficace quando l'alcol è freddo. Se hai usato alcol a temperatura ambiente, il DNA potrebbe non precipitare completamente o potrebbe essere contaminato da altre molecole. Per correggere questo problema, dovresti usare alcol freddo (meno di 0 °C) durante la fase di precipitazione del DNA.",0.8743135929107666,0.8111218810081482,0.8415330648422241
"Come posso completare correttamente l'esperimento usando materiale vegetale, detergente, sale e alcol freddo per estrarre e osservare accuratamente il DNA?","Per completare correttamente l'esperimento, segui questi passaggi:

1. Prepara il tuo materiale vegetale per l'esperimento. Puoi usare foglie, fiori o qualsiasi altro materiale vegetale disponibile. Taglia il materiale in piccoli pezzi per facilitare l'estrazione del DNA.
2. Prepara il tuo detergente. Mescola 10 ml di acqua distillata con 1 ml di detergente. Agita bene per assicurarti che il detergente si sia completamente dissolto.
3. Aggiungi il tuo sale. Aggiungi 1 g di sale al tuo campione di soluzione di detergente. Mescola bene per assicurarti che il sale si sia completamente dissolto.
4. Aggiungi l'alcol freddo. Aggiungi 10 ml di alcol freddo al tuo campione di soluzione di detergente e sale. Mescola bene per assicurarti che l'alcol si sia completamente miscelato.
5. Raccogli il DNA. Usa una bacchetta di vetro per raccogliere il DNA che si è formato in superficie. Assicurati di raccogliere solo il DNA e non altri materiali presenti nella soluzione.
6. Osserva il DNA. Il DNA apparirà come filamenti bianchi galleggianti nella tua bacchetta di vetro. Questi filamenti sono il DNA estratto dalle cellule vegetali.

Per ottenere i migliori risultati, assicurati di usare un detergente e un alcol freddi di alta qualità. Inoltre, assicurati di raccogliere il DNA con una bacchetta di vetro pulita e sterilizzata.",0.8473615050315857,0.8329154253005981,0.8400763869285583
Puoi estrarre un elenco dei passaggi necessari per svolgere l'esperimento sul motore a combustione interna e osservare come avviene l'accensione del carburante all'interno di un cilindro?,"Si, è possibile creare un elenco dei passaggi necessari per svolgere l'esperimento sul motore a combustione interna e osservare come avviene l'accensione del carburante all'interno di un cilindro. Il seguente è un esempio di un elenco di passaggi:

1. Posizionare il cilindro in plexiglass sul piano da lavoro in posizione quasi orizzontale e con lo spruzzino della boccetta nebulizzare 2-3 getti di alcool in modo da distribuirlo omogeneamente sulla superficie interna del tubo.
2. Chiudere l'estremità aperta del cilindro con il tappo in spugna.
3. Inserire nella base forata del cilindro la punta dell'accendigas, quindi procedere con l'accensione in modo da creare delle scintille per l'innesco della combustione.
4. Osservare come avviene l'accensione del carburante all'interno di un cilindro.

In questo esempio, l'elenco di passaggi è stato creato seguendo le istruzioni del manuale ""Manuale_Energia_alternativa_modificato (1).pdf"", che è stato modificato per includere un elenco di passaggi dettagliato per l'esperimento sul motore a combustione interna.",0.9033509492874146,0.8642600774765015,0.8833733201026917
Qual è l'obiettivo dell'esperimento sul motore a combustione interna riguardo al funzionamento della combustione del carburante e dell'accensione all'interno di un sistema confinato?,"L'obiettivo dell'esperimento è comprendere il funzionamento di un motore a combustione interna a benzina. L'esperienza consiste nel creare una situazione simile a quella che si verifica all'interno di un motore a combustione interna, utilizzando un cilindro in plexiglass, alcool denaturato come carburante e un accendigas per creare una scintilla per innescare la combustione. L'obiettivo è osservare e comprendere come il carburante si combini con l'ossigeno presente nell'aria per creare una fiamma e generare energia meccanica.",0.8915124535560608,0.8243038654327393,0.8565919399261475
"Ho svolto l'esperimento aumentando la quantità di alcol spruzzata nel cilindro senza considerare l'ossigeno disponibile: è corretto? Se no, cosa dovrei correggere per eseguire bene l'esperimento?","Sì, è corretto. L'aumento della quantità di alcol spruzzato nel cilindro senza considerare l'ossigeno disponibile può causare una fiamma più intensa o meno intensa, a seconda della quantità di alcol spruzzato. Tuttavia, è importante considerare anche l'ossigeno disponibile nell'aria per ottenere una combustione completa e una fiamma stabile. Per eseguire bene l'esperimento, è importante assicurarsi che sia presente una quantità sufficiente di ossigeno nell'aria per la combustione completa dell'alcol.",0.8868106603622437,0.8141049742698669,0.8489039540290833
"Come posso completare correttamente l'esperimento usando un cilindro, alcol e una sorgente di scintilla per osservare e comprendere accuratamente il processo di combustione?","Per completare correttamente l'esperimento, segui questi passaggi:

1. Posiziona il cilindro in plexiglass sul piano da lavoro in posizione quasi orizzontale.
2. Nebulizza 2-3 getti di alcool denaturato dalla boccetta con spruzzino sulla superficie interna del tubo in modo da distribuirlo omogeneamente.
3. Chiudi l'estremità aperta del cilindro con il tappo in spugna.
4. Inserisci la punta dell'accendigas nella base forata del cilindro e accendi l'accendigas per creare delle scintille per l'innesco della combustione.
5. Osserva il processo di combustione e annota le tue osservazioni.

Durante l'esperimento, osserva se aumentando la quantità di alcool nebulizzato all'interno del tubo, la maggiore quantità di combustibile riesce ad incendiarsi in condizioni di scarso comburente (ossigeno nell'aria). Prova anche con un distillato con gradazione alcolica inferiore ai 30° e osserva se la concentrazione di alcool all'interno del combustibile utilizzato è direttamente proporzionale al potere calorifico dello stesso.

Infine, prova a ripetere l'esperimento introducendo dell'aria aggiuntiva nel cilindro prima di procedere con l'innesco (scintilla dell'accendigas). Osserva se la fiamma di combustione sarà più o meno intensa rispetto alla condizione normale con meno aria. Questo è il principio della sovralimentazione, che si usa per aumentare la potenza dei motori a combustione interna.",0.9224967956542969,0.892207145690918,0.907099187374115
Puoi estrarre un elenco dei passaggi necessari per svolgere l'esperimento di distillazione e separare l'alcol da una miscela acqua-alcol?,"Sì, certo! Qui di seguito elencherò i passaggi necessari per svolgere l'esperimento di distillazione e separare l'alcol da una miscela acqua-alcol:

1. Preparare il distillatore: Tagliare le dita superiori del guanto in lattice e inserirlo sul becher più grande da 250ml. Utilizzare un pezzo di nastro carta per assicurarsi che faccia tenuta. Inserire il tubo in silicone nel guanto e fissarlo con una fascetta in plastica. Inserire l'altra estremità libera del tubo in silicone all'interno del tubo di essiccazione ad U e fissarlo con un pezzo di nastro carta.
2. Posizionare il becher più piccolo da 100ml. e il tubo di essiccazione ad U su una delle due pinze e chiudere la sua estremità libera con il tappo in gomma.
3. Riscaldare la miscela acqua-alcol nel becher più grande da 250ml. fino a quando non raggiunge i 65°C, il punto di ebollizione dell'alcol.
4. L'alcol inizia ad evaporare e fluisce attraverso il tubo in silicone fino a giungere il tubo di essiccazione ad U in cui condensa per effetto della superficie raffreddata dal ghiaccio presente nel becher.
5. Continuare a riscaldare la miscela acqua-alcol nel becher più grande da 250ml. fino a quando non si verifica un aumento di temperatura, il che indica che il termine dell'alcol nella miscela.
6. Raccogliere il liquido che si è condensato nel becher più piccolo da 100ml. e misurare la sua concentrazione alcolica utilizzando un alcolometro.",0.8953322172164917,0.8587374687194824,0.8766531348228455
Qual è l'obiettivo dell'esperimento di distillazione riguardo alla separazione di sostanze in base ai loro diversi punti di ebollizione?,"L'obiettivo dell'esperimento di distillazione è separare le sostanze in base ai loro diversi punti di ebollizione, come nell'esempio del distillatore descritto nel testo, dove si separa l'alcool dall'acqua. L'alcool ha un punto di ebollizione più basso rispetto all'acqua, quindi si evapora prima e si condensa all'interno del tubo di essiccazione ad U, lasciando l'acqua nella parte superiore del becher. Questo processo si ripete finché non si separano completamente le due sostanze.",0.8849511742591858,0.8176701068878174,0.8499813079833984
